Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 26806ms | tok/sec: 19,558 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,484 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442314 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,516 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971715 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,928 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578765 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,342 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248853 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,125 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998092 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,354 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787090 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,551 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607007 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,941 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455167 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,838 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325400 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,962 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217095 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,608 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120719 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,829 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034836 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,749 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962643 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,357 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898030 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,574 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00301 (31.5%) | loss: 3.191257 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,339 | mfu: 39.1% | epoch: 1 | remaining: 205s    
step 00302 (31.6%) | loss: 3.190899 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,519 | mfu: 38.6% | epoch: 1 | remaining: 205s    
step 00303 (31.7%) | loss: 3.190267 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,091 | mfu: 39.1% | epoch: 1 | remaining: 205s    
step 00304 (31.8%) | loss: 3.187116 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,593 | mfu: 39.0% | epoch: 1 | remaining: 204s    
step 00305 (31.9%) | loss: 3.185653 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,568 | mfu: 38.6% | epoch: 1 | remaining: 204s    
step 00306 (32.0%) | loss: 3.181418 | lrm: 1.00 | dt: 365ms | tok/sec: 1,434,447 | mfu: 34.7% | epoch: 1 | remaining: 204s    
step 00307 (32.2%) | loss: 3.175591 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,240 | mfu: 40.1% | epoch: 1 | remaining: 203s    
step 00308 (32.3%) | loss: 3.173210 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,493 | mfu: 39.3% | epoch: 1 | remaining: 203s    
step 00309 (32.4%) | loss: 3.170702 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,826 | mfu: 37.7% | epoch: 1 | remaining: 203s    
step 00310 (32.5%) | loss: 3.173073 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,045 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00311 (32.6%) | loss: 3.173826 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,060 | mfu: 39.2% | epoch: 1 | remaining: 202s    
step 00312 (32.7%) | loss: 3.172855 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,910 | mfu: 38.1% | epoch: 1 | remaining: 202s    
step 00313 (32.8%) | loss: 3.171453 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,764 | mfu: 39.3% | epoch: 1 | remaining: 201s    
step 00314 (32.9%) | loss: 3.166591 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,817 | mfu: 39.0% | epoch: 1 | remaining: 201s    
step 00315 (33.0%) | loss: 3.164709 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,056 | mfu: 38.2% | epoch: 1 | remaining: 201s    
step 00316 (33.1%) | loss: 3.166225 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,828 | mfu: 39.1% | epoch: 1 | remaining: 200s    
step 00317 (33.2%) | loss: 3.160861 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,130 | mfu: 39.1% | epoch: 1 | remaining: 200s    
step 00318 (33.4%) | loss: 3.158450 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,670 | mfu: 38.4% | epoch: 1 | remaining: 200s    
step 00319 (33.5%) | loss: 3.159167 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,870 | mfu: 38.9% | epoch: 1 | remaining: 199s    
step 00320 (33.6%) | loss: 3.157619 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,516 | mfu: 39.2% | epoch: 1 | remaining: 199s    
step 00321 (33.7%) | loss: 3.161610 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,926 | mfu: 38.9% | epoch: 1 | remaining: 199s    
step 00322 (33.8%) | loss: 3.158051 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,328 | mfu: 38.9% | epoch: 1 | remaining: 198s    
step 00323 (33.9%) | loss: 3.154536 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,408 | mfu: 38.9% | epoch: 1 | remaining: 198s    
step 00324 (34.0%) | loss: 3.154270 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,205 | mfu: 38.9% | epoch: 1 | remaining: 198s    
step 00325 (34.1%) | loss: 3.152280 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,458 | mfu: 38.6% | epoch: 1 | remaining: 197s    
step 00326 (34.2%) | loss: 3.156183 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,269 | mfu: 39.4% | epoch: 1 | remaining: 197s    
step 00327 (34.3%) | loss: 3.160817 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,113 | mfu: 38.9% | epoch: 1 | remaining: 197s    
step 00328 (34.4%) | loss: 3.155554 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,969 | mfu: 39.1% | epoch: 1 | remaining: 196s    
step 00329 (34.6%) | loss: 3.157153 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,159 | mfu: 38.5% | epoch: 1 | remaining: 196s    
step 00330 (34.7%) | loss: 3.154712 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,433 | mfu: 38.7% | epoch: 1 | remaining: 196s    
step 00331 (34.8%) | loss: 3.156344 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,949 | mfu: 39.0% | epoch: 1 | remaining: 195s    
step 00332 (34.9%) | loss: 3.154901 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,641 | mfu: 39.3% | epoch: 1 | remaining: 195s    
step 00333 (35.0%) | loss: 3.153169 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,554 | mfu: 38.9% | epoch: 1 | remaining: 195s    
step 00334 (35.1%) | loss: 3.151959 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,497 | mfu: 38.8% | epoch: 1 | remaining: 194s    
step 00335 (35.2%) | loss: 3.149508 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,994 | mfu: 39.2% | epoch: 1 | remaining: 194s    
step 00336 (35.3%) | loss: 3.151122 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,684 | mfu: 39.2% | epoch: 1 | remaining: 194s    
step 00337 (35.4%) | loss: 3.155295 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,946 | mfu: 38.6% | epoch: 1 | remaining: 193s    
step 00338 (35.5%) | loss: 3.152847 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,289 | mfu: 39.0% | epoch: 1 | remaining: 193s    
step 00339 (35.6%) | loss: 3.152505 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,905 | mfu: 39.4% | epoch: 1 | remaining: 193s    
step 00340 (35.7%) | loss: 3.154421 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,537 | mfu: 39.2% | epoch: 1 | remaining: 192s    
step 00341 (35.9%) | loss: 3.157952 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,490 | mfu: 38.7% | epoch: 1 | remaining: 192s    
step 00342 (36.0%) | loss: 3.157966 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,213 | mfu: 38.9% | epoch: 1 | remaining: 192s    
step 00343 (36.1%) | loss: 3.153026 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,836 | mfu: 39.0% | epoch: 1 | remaining: 191s    
step 00344 (36.2%) | loss: 3.152564 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,202 | mfu: 38.7% | epoch: 1 | remaining: 191s    
step 00345 (36.3%) | loss: 3.157244 | lrm: 1.00 | dt: 330ms | tok/sec: 1,591,139 | mfu: 38.4% | epoch: 1 | remaining: 191s    
step 00346 (36.4%) | loss: 3.152553 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,878 | mfu: 39.1% | epoch: 1 | remaining: 190s    
step 00347 (36.5%) | loss: 3.147538 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,104 | mfu: 38.9% | epoch: 1 | remaining: 190s    
step 00348 (36.6%) | loss: 3.144657 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,762 | mfu: 38.6% | epoch: 1 | remaining: 190s    
step 00349 (36.7%) | loss: 3.143802 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,517 | mfu: 39.0% | epoch: 1 | remaining: 190s    
step 00350 (36.8%) | loss: 3.142670 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,053 | mfu: 38.9% | epoch: 1 | remaining: 189s    
step 00351 (36.9%) | loss: 3.141458 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,167 | mfu: 38.6% | epoch: 1 | remaining: 189s    
step 00352 (37.0%) | loss: 3.139599 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,981 | mfu: 39.1% | epoch: 1 | remaining: 189s    
step 00353 (37.2%) | loss: 3.139361 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,567 | mfu: 38.9% | epoch: 1 | remaining: 188s    
step 00354 (37.3%) | loss: 3.134863 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,802 | mfu: 38.4% | epoch: 1 | remaining: 188s    
step 00355 (37.4%) | loss: 3.129961 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,999 | mfu: 39.2% | epoch: 1 | remaining: 188s    
step 00356 (37.5%) | loss: 3.133737 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,618 | mfu: 39.3% | epoch: 1 | remaining: 187s    
step 00357 (37.6%) | loss: 3.137088 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,407 | mfu: 39.0% | epoch: 1 | remaining: 187s    
step 00358 (37.7%) | loss: 3.138890 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,182 | mfu: 38.9% | epoch: 1 | remaining: 187s    
step 00359 (37.8%) | loss: 3.139900 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,603 | mfu: 39.0% | epoch: 1 | remaining: 186s    
step 00360 (37.9%) | loss: 3.137799 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,357 | mfu: 39.0% | epoch: 1 | remaining: 186s    
step 00361 (38.0%) | loss: 3.136929 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,486 | mfu: 38.8% | epoch: 1 | remaining: 186s    
step 00362 (38.1%) | loss: 3.131907 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,672 | mfu: 38.8% | epoch: 1 | remaining: 185s    
step 00363 (38.2%) | loss: 3.133717 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,946 | mfu: 38.8% | epoch: 1 | remaining: 185s    
step 00364 (38.3%) | loss: 3.130719 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,277 | mfu: 39.1% | epoch: 1 | remaining: 185s    
step 00365 (38.5%) | loss: 3.129889 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,381 | mfu: 39.0% | epoch: 1 | remaining: 184s    
step 00366 (38.6%) | loss: 3.126703 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,528 | mfu: 38.7% | epoch: 1 | remaining: 184s    
step 00367 (38.7%) | loss: 3.128687 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,579 | mfu: 38.8% | epoch: 1 | remaining: 184s    
step 00368 (38.8%) | loss: 3.128609 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,003 | mfu: 39.0% | epoch: 1 | remaining: 183s    
step 00369 (38.9%) | loss: 3.129037 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,924 | mfu: 38.6% | epoch: 1 | remaining: 183s    
step 00370 (39.0%) | loss: 3.125227 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,446 | mfu: 38.8% | epoch: 1 | remaining: 183s    
step 00371 (39.1%) | loss: 3.122968 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,799 | mfu: 39.2% | epoch: 1 | remaining: 182s    
step 00372 (39.2%) | loss: 3.125400 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,768 | mfu: 38.4% | epoch: 1 | remaining: 182s    
step 00373 (39.3%) | loss: 3.124729 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,674 | mfu: 39.3% | epoch: 1 | remaining: 182s    
step 00374 (39.4%) | loss: 3.118684 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,858 | mfu: 38.8% | epoch: 1 | remaining: 181s    
step 00375 (39.5%) | loss: 3.117419 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,040 | mfu: 38.5% | epoch: 1 | remaining: 181s    
step 00376 (39.7%) | loss: 3.117613 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,854 | mfu: 39.0% | epoch: 1 | remaining: 181s    
step 00377 (39.8%) | loss: 3.115791 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,088 | mfu: 39.1% | epoch: 1 | remaining: 180s    
step 00378 (39.9%) | loss: 3.116249 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,769 | mfu: 38.8% | epoch: 1 | remaining: 180s    
step 00379 (40.0%) | loss: 3.113936 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,732 | mfu: 38.8% | epoch: 1 | remaining: 180s    
step 00380 (40.1%) | loss: 3.107709 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,468 | mfu: 39.1% | epoch: 1 | remaining: 179s    
step 00381 (40.2%) | loss: 3.109629 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,003 | mfu: 38.8% | epoch: 1 | remaining: 179s    
step 00382 (40.3%) | loss: 3.106599 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,113 | mfu: 38.8% | epoch: 1 | remaining: 179s    
step 00383 (40.4%) | loss: 3.105263 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,154 | mfu: 39.2% | epoch: 1 | remaining: 178s    
step 00384 (40.5%) | loss: 3.106138 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,340 | mfu: 39.1% | epoch: 1 | remaining: 178s    
step 00385 (40.6%) | loss: 3.108894 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,242 | mfu: 39.1% | epoch: 1 | remaining: 178s    
step 00386 (40.7%) | loss: 3.112018 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,509 | mfu: 38.7% | epoch: 1 | remaining: 177s    
step 00387 (40.8%) | loss: 3.111354 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,012 | mfu: 38.8% | epoch: 1 | remaining: 177s    
step 00388 (41.0%) | loss: 3.109739 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,877 | mfu: 38.9% | epoch: 1 | remaining: 177s    
step 00389 (41.1%) | loss: 3.110333 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,278 | mfu: 38.6% | epoch: 1 | remaining: 176s    
step 00390 (41.2%) | loss: 3.110627 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,393 | mfu: 39.1% | epoch: 1 | remaining: 176s    
step 00391 (41.3%) | loss: 3.108652 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,719 | mfu: 39.4% | epoch: 1 | remaining: 176s    
step 00392 (41.4%) | loss: 3.103804 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,305 | mfu: 38.9% | epoch: 1 | remaining: 176s    
step 00393 (41.5%) | loss: 3.103497 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,215 | mfu: 39.0% | epoch: 1 | remaining: 175s    
step 00394 (41.6%) | loss: 3.099433 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,246 | mfu: 38.7% | epoch: 1 | remaining: 175s    
step 00395 (41.7%) | loss: 3.093670 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,754 | mfu: 38.9% | epoch: 1 | remaining: 175s    
step 00396 (41.8%) | loss: 3.087467 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,377 | mfu: 38.8% | epoch: 1 | remaining: 174s    
step 00397 (41.9%) | loss: 3.090914 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,581 | mfu: 39.1% | epoch: 1 | remaining: 174s    
step 00398 (42.0%) | loss: 3.093164 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,251 | mfu: 39.4% | epoch: 1 | remaining: 174s    
step 00399 (42.1%) | loss: 3.085486 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,184 | mfu: 38.6% | epoch: 1 | remaining: 173s    
step 00400 (42.3%) | loss: 3.083986 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,356 | mfu: 38.8% | epoch: 1 | remaining: 173s    
step 00401 (42.4%) | loss: 3.078348 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,639 | mfu: 39.0% | epoch: 1 | remaining: 173s    
step 00402 (42.5%) | loss: 3.078479 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,919 | mfu: 39.4% | epoch: 1 | remaining: 172s    
step 00403 (42.6%) | loss: 3.076908 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,321 | mfu: 38.8% | epoch: 1 | remaining: 172s    
step 00404 (42.7%) | loss: 3.075440 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,754 | mfu: 38.9% | epoch: 1 | remaining: 172s    
step 00405 (42.8%) | loss: 3.076194 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,738 | mfu: 38.6% | epoch: 1 | remaining: 171s    
step 00406 (42.9%) | loss: 3.080012 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,313 | mfu: 39.0% | epoch: 1 | remaining: 171s    
step 00407 (43.0%) | loss: 3.083065 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,600 | mfu: 38.8% | epoch: 1 | remaining: 171s    
step 00408 (43.1%) | loss: 3.076799 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,816 | mfu: 38.7% | epoch: 1 | remaining: 170s    
step 00409 (43.2%) | loss: 3.078793 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,467 | mfu: 39.1% | epoch: 1 | remaining: 170s    
step 00410 (43.3%) | loss: 3.084641 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,613 | mfu: 38.9% | epoch: 1 | remaining: 170s    
step 00411 (43.4%) | loss: 3.090032 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,850 | mfu: 38.7% | epoch: 1 | remaining: 169s    
step 00412 (43.6%) | loss: 3.087185 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,440 | mfu: 39.1% | epoch: 1 | remaining: 169s    
step 00413 (43.7%) | loss: 3.090087 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,400 | mfu: 38.9% | epoch: 1 | remaining: 169s    
step 00414 (43.8%) | loss: 3.088293 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,930 | mfu: 38.8% | epoch: 1 | remaining: 168s    
step 00415 (43.9%) | loss: 3.086399 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,245 | mfu: 38.7% | epoch: 1 | remaining: 168s    
step 00416 (44.0%) | loss: 3.087847 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,274 | mfu: 39.1% | epoch: 1 | remaining: 168s    
step 00417 (44.1%) | loss: 3.089964 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,363 | mfu: 38.7% | epoch: 1 | remaining: 167s    
step 00418 (44.2%) | loss: 3.089603 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,233 | mfu: 38.6% | epoch: 1 | remaining: 167s    
step 00419 (44.3%) | loss: 3.082724 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,683 | mfu: 38.9% | epoch: 1 | remaining: 167s    
step 00420 (44.4%) | loss: 3.080756 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,286 | mfu: 38.5% | epoch: 1 | remaining: 166s    
step 00421 (44.5%) | loss: 3.076659 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,993 | mfu: 38.6% | epoch: 1 | remaining: 166s    
step 00422 (44.6%) | loss: 3.075750 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,469 | mfu: 38.8% | epoch: 1 | remaining: 166s    
step 00423 (44.8%) | loss: 3.081979 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,168 | mfu: 39.0% | epoch: 1 | remaining: 165s    
step 00424 (44.9%) | loss: 3.083078 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,142 | mfu: 38.7% | epoch: 1 | remaining: 165s    
step 00425 (45.0%) | loss: 3.083379 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,651 | mfu: 38.7% | epoch: 1 | remaining: 165s    
step 00426 (45.1%) | loss: 3.078564 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,635 | mfu: 38.9% | epoch: 1 | remaining: 164s    
step 00427 (45.2%) | loss: 3.078702 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,399 | mfu: 38.8% | epoch: 1 | remaining: 164s    
step 00428 (45.3%) | loss: 3.076149 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,935 | mfu: 39.1% | epoch: 1 | remaining: 164s    
step 00429 (45.4%) | loss: 3.070605 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,962 | mfu: 39.0% | epoch: 1 | remaining: 163s    
step 00430 (45.5%) | loss: 3.072856 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,997 | mfu: 38.7% | epoch: 1 | remaining: 163s    
step 00431 (45.6%) | loss: 3.073013 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,539 | mfu: 38.9% | epoch: 1 | remaining: 163s    
step 00432 (45.7%) | loss: 3.071736 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,558 | mfu: 38.8% | epoch: 1 | remaining: 162s    
step 00433 (45.8%) | loss: 3.068947 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,999 | mfu: 38.5% | epoch: 1 | remaining: 162s    
step 00434 (46.0%) | loss: 3.073324 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,702 | mfu: 39.1% | epoch: 1 | remaining: 162s    
step 00435 (46.1%) | loss: 3.069040 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,046 | mfu: 39.0% | epoch: 1 | remaining: 161s    
step 00436 (46.2%) | loss: 3.071800 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,054 | mfu: 38.6% | epoch: 1 | remaining: 161s    
step 00437 (46.3%) | loss: 3.075964 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,010 | mfu: 38.7% | epoch: 1 | remaining: 161s    
step 00438 (46.4%) | loss: 3.077067 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,131 | mfu: 38.8% | epoch: 1 | remaining: 161s    
step 00439 (46.5%) | loss: 3.078061 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,212 | mfu: 38.8% | epoch: 1 | remaining: 160s    
step 00440 (46.6%) | loss: 3.076000 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,542 | mfu: 39.0% | epoch: 1 | remaining: 160s    
step 00441 (46.7%) | loss: 3.084463 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,014 | mfu: 39.1% | epoch: 1 | remaining: 160s    
step 00442 (46.8%) | loss: 3.086362 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,751 | mfu: 38.9% | epoch: 1 | remaining: 159s    
step 00443 (46.9%) | loss: 3.080481 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,304 | mfu: 38.8% | epoch: 1 | remaining: 159s    
step 00444 (47.0%) | loss: 3.083812 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,732 | mfu: 39.0% | epoch: 1 | remaining: 159s    
step 00445 (47.1%) | loss: 3.083637 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,127 | mfu: 39.2% | epoch: 1 | remaining: 158s    
step 00446 (47.3%) | loss: 3.081718 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,530 | mfu: 38.9% | epoch: 1 | remaining: 158s    
step 00447 (47.4%) | loss: 3.075161 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,730 | mfu: 38.6% | epoch: 1 | remaining: 158s    
step 00448 (47.5%) | loss: 3.074373 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,386 | mfu: 39.1% | epoch: 1 | remaining: 157s    
step 00449 (47.6%) | loss: 3.074170 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,372 | mfu: 38.9% | epoch: 1 | remaining: 157s    
step 00450 (47.7%) | loss: 3.072709 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,460 | mfu: 38.8% | epoch: 1 | remaining: 157s    
step 00451 (47.8%) | loss: 3.070901 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,926 | mfu: 39.0% | epoch: 1 | remaining: 156s    
step 00452 (47.9%) | loss: 3.066029 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,066 | mfu: 38.9% | epoch: 1 | remaining: 156s    
