Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 27047ms | tok/sec: 19,384 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,128 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442315 | lrm: 1.00 | dt: 311ms | tok/sec: 1,687,525 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971717 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,433 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578763 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,629 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248856 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,687 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998097 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,976 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787109 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,142 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607023 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,742 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455186 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,819 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325422 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,217 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217124 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,540 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120765 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,318 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034922 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,187 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962785 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,012 | mfu: 39.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898173 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,609 | mfu: 39.6% | epoch: 1 | remaining: 298s    
step 00301 (31.0%) | loss: 3.190860 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,880 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00302 (31.1%) | loss: 3.190237 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,984 | mfu: 39.7% | epoch: 1 | remaining: 206s    
step 00303 (31.2%) | loss: 3.189347 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,818 | mfu: 39.7% | epoch: 1 | remaining: 206s    
step 00304 (31.3%) | loss: 3.185872 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,453 | mfu: 39.5% | epoch: 1 | remaining: 206s    
step 00305 (31.4%) | loss: 3.184689 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,438 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00306 (31.6%) | loss: 3.181702 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,049 | mfu: 37.2% | epoch: 1 | remaining: 205s    
step 00307 (31.7%) | loss: 3.177247 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,017 | mfu: 39.8% | epoch: 1 | remaining: 205s    
step 00308 (31.8%) | loss: 3.174572 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,505 | mfu: 39.3% | epoch: 1 | remaining: 204s    
step 00309 (31.9%) | loss: 3.171626 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,191 | mfu: 39.0% | epoch: 1 | remaining: 204s    
step 00310 (32.0%) | loss: 3.173873 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,005 | mfu: 40.1% | epoch: 1 | remaining: 204s    
step 00311 (32.1%) | loss: 3.174774 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,388 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00312 (32.2%) | loss: 3.173498 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,702 | mfu: 39.3% | epoch: 1 | remaining: 203s    
step 00313 (32.3%) | loss: 3.172094 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,937 | mfu: 40.0% | epoch: 1 | remaining: 203s    
step 00314 (32.4%) | loss: 3.167990 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,483 | mfu: 39.6% | epoch: 1 | remaining: 202s    
step 00315 (32.5%) | loss: 3.166429 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,579 | mfu: 39.2% | epoch: 1 | remaining: 202s    
step 00316 (32.6%) | loss: 3.168019 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,123 | mfu: 40.1% | epoch: 1 | remaining: 202s    
step 00317 (32.7%) | loss: 3.163014 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,621 | mfu: 40.1% | epoch: 1 | remaining: 201s    
step 00318 (32.8%) | loss: 3.160597 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,780 | mfu: 39.3% | epoch: 1 | remaining: 201s    
step 00319 (32.9%) | loss: 3.161143 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,821 | mfu: 39.6% | epoch: 1 | remaining: 201s    
step 00320 (33.1%) | loss: 3.160051 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,604 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00321 (33.2%) | loss: 3.164435 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,138 | mfu: 39.2% | epoch: 1 | remaining: 200s    
step 00322 (33.3%) | loss: 3.160974 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,997 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 00323 (33.4%) | loss: 3.157236 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,229 | mfu: 39.9% | epoch: 1 | remaining: 200s    
step 00324 (33.5%) | loss: 3.156852 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,932 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 00325 (33.6%) | loss: 3.154750 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,949 | mfu: 39.4% | epoch: 1 | remaining: 199s    
step 00326 (33.7%) | loss: 3.158421 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,080 | mfu: 40.0% | epoch: 1 | remaining: 199s    
step 00327 (33.8%) | loss: 3.162656 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,653 | mfu: 39.6% | epoch: 1 | remaining: 198s    
step 00328 (33.9%) | loss: 3.157646 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,193 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00329 (34.0%) | loss: 3.159156 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,649 | mfu: 39.5% | epoch: 1 | remaining: 198s    
step 00330 (34.1%) | loss: 3.156062 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,471 | mfu: 39.3% | epoch: 1 | remaining: 197s    
step 00331 (34.2%) | loss: 3.157920 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,825 | mfu: 39.5% | epoch: 1 | remaining: 197s    
step 00332 (34.3%) | loss: 3.157062 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,115 | mfu: 39.8% | epoch: 1 | remaining: 197s    
step 00333 (34.4%) | loss: 3.155826 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,708 | mfu: 39.7% | epoch: 1 | remaining: 196s    
step 00334 (34.5%) | loss: 3.154399 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,238 | mfu: 39.5% | epoch: 1 | remaining: 196s    
step 00335 (34.7%) | loss: 3.151690 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,310 | mfu: 39.8% | epoch: 1 | remaining: 196s    
step 00336 (34.8%) | loss: 3.152785 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,637 | mfu: 39.4% | epoch: 1 | remaining: 195s    
step 00337 (34.9%) | loss: 3.156519 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,731 | mfu: 40.1% | epoch: 1 | remaining: 195s    
step 00338 (35.0%) | loss: 3.154003 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,452 | mfu: 39.8% | epoch: 1 | remaining: 195s    
step 00339 (35.1%) | loss: 3.153608 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,107 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 00340 (35.2%) | loss: 3.155182 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,281 | mfu: 39.6% | epoch: 1 | remaining: 194s    
step 00341 (35.3%) | loss: 3.159286 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,131 | mfu: 39.6% | epoch: 1 | remaining: 194s    
step 00342 (35.4%) | loss: 3.159605 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,312 | mfu: 39.7% | epoch: 1 | remaining: 193s    
step 00343 (35.5%) | loss: 3.154784 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,574 | mfu: 39.6% | epoch: 1 | remaining: 193s    
step 00344 (35.6%) | loss: 3.154028 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,655 | mfu: 39.4% | epoch: 1 | remaining: 193s    
step 00345 (35.7%) | loss: 3.158093 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,429 | mfu: 39.7% | epoch: 1 | remaining: 193s    
step 00346 (35.8%) | loss: 3.153798 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,487 | mfu: 39.7% | epoch: 1 | remaining: 192s    
step 00347 (35.9%) | loss: 3.148988 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,342 | mfu: 39.2% | epoch: 1 | remaining: 192s    
step 00348 (36.0%) | loss: 3.146177 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,855 | mfu: 39.3% | epoch: 1 | remaining: 192s    
step 00349 (36.1%) | loss: 3.145612 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,033 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 00350 (36.3%) | loss: 3.144348 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,504 | mfu: 39.8% | epoch: 1 | remaining: 191s    
step 00351 (36.4%) | loss: 3.143195 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,752 | mfu: 39.9% | epoch: 1 | remaining: 191s    
step 00352 (36.5%) | loss: 3.141047 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,859 | mfu: 39.6% | epoch: 1 | remaining: 190s    
step 00353 (36.6%) | loss: 3.141020 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,894 | mfu: 39.6% | epoch: 1 | remaining: 190s    
step 00354 (36.7%) | loss: 3.136348 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,197 | mfu: 39.7% | epoch: 1 | remaining: 190s    
step 00355 (36.8%) | loss: 3.130974 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,408 | mfu: 39.5% | epoch: 1 | remaining: 189s    
step 00356 (36.9%) | loss: 3.134512 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,646 | mfu: 39.6% | epoch: 1 | remaining: 189s    
step 00357 (37.0%) | loss: 3.137866 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,990 | mfu: 39.4% | epoch: 1 | remaining: 189s    
step 00358 (37.1%) | loss: 3.140168 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,647 | mfu: 39.9% | epoch: 1 | remaining: 188s    
step 00359 (37.2%) | loss: 3.141046 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,263 | mfu: 39.6% | epoch: 1 | remaining: 188s    
step 00360 (37.3%) | loss: 3.139039 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,170 | mfu: 39.5% | epoch: 1 | remaining: 188s    
step 00361 (37.4%) | loss: 3.137903 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,980 | mfu: 39.7% | epoch: 1 | remaining: 187s    
step 00362 (37.5%) | loss: 3.132989 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,014 | mfu: 39.3% | epoch: 1 | remaining: 187s    
step 00363 (37.6%) | loss: 3.133962 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,136 | mfu: 39.6% | epoch: 1 | remaining: 187s    
step 00364 (37.7%) | loss: 3.130161 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,962 | mfu: 39.7% | epoch: 1 | remaining: 186s    
step 00365 (37.9%) | loss: 3.129538 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,959 | mfu: 39.6% | epoch: 1 | remaining: 186s    
step 00366 (38.0%) | loss: 3.126544 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,380 | mfu: 39.5% | epoch: 1 | remaining: 186s    
step 00367 (38.1%) | loss: 3.129027 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,972 | mfu: 39.7% | epoch: 1 | remaining: 185s    
step 00368 (38.2%) | loss: 3.128606 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,722 | mfu: 39.6% | epoch: 1 | remaining: 185s    
step 00369 (38.3%) | loss: 3.128436 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,462 | mfu: 39.6% | epoch: 1 | remaining: 185s    
step 00370 (38.4%) | loss: 3.124984 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,657 | mfu: 39.6% | epoch: 1 | remaining: 185s    
step 00371 (38.5%) | loss: 3.123824 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,362 | mfu: 39.4% | epoch: 1 | remaining: 184s    
step 00372 (38.6%) | loss: 3.126705 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,001 | mfu: 39.7% | epoch: 1 | remaining: 184s    
step 00373 (38.7%) | loss: 3.126460 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,818 | mfu: 39.6% | epoch: 1 | remaining: 184s    
step 00374 (38.8%) | loss: 3.120577 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,789 | mfu: 39.5% | epoch: 1 | remaining: 183s    
step 00375 (38.9%) | loss: 3.119025 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,075 | mfu: 39.2% | epoch: 1 | remaining: 183s    
step 00376 (39.0%) | loss: 3.119225 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,687 | mfu: 39.6% | epoch: 1 | remaining: 183s    
step 00377 (39.1%) | loss: 3.117494 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,779 | mfu: 40.0% | epoch: 1 | remaining: 182s    
step 00378 (39.2%) | loss: 3.118164 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,474 | mfu: 39.3% | epoch: 1 | remaining: 182s    
step 00379 (39.3%) | loss: 3.116172 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,124 | mfu: 39.7% | epoch: 1 | remaining: 182s    
step 00380 (39.5%) | loss: 3.109988 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,684 | mfu: 39.8% | epoch: 1 | remaining: 181s    
step 00381 (39.6%) | loss: 3.111769 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,659 | mfu: 39.4% | epoch: 1 | remaining: 181s    
step 00382 (39.7%) | loss: 3.108498 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,199 | mfu: 39.8% | epoch: 1 | remaining: 181s    
step 00383 (39.8%) | loss: 3.107117 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,958 | mfu: 39.5% | epoch: 1 | remaining: 180s    
step 00384 (39.9%) | loss: 3.108148 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,598 | mfu: 39.4% | epoch: 1 | remaining: 180s    
step 00385 (40.0%) | loss: 3.110611 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,934 | mfu: 39.7% | epoch: 1 | remaining: 180s    
step 00386 (40.1%) | loss: 3.113085 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,196 | mfu: 39.5% | epoch: 1 | remaining: 179s    
step 00387 (40.2%) | loss: 3.111844 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,943 | mfu: 39.7% | epoch: 1 | remaining: 179s    
step 00388 (40.3%) | loss: 3.109997 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,879 | mfu: 39.4% | epoch: 1 | remaining: 179s    
step 00389 (40.4%) | loss: 3.110402 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,484 | mfu: 39.8% | epoch: 1 | remaining: 178s    
step 00390 (40.5%) | loss: 3.110360 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,224 | mfu: 40.0% | epoch: 1 | remaining: 178s    
step 00391 (40.6%) | loss: 3.107985 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,607 | mfu: 39.3% | epoch: 1 | remaining: 178s    
step 00392 (40.7%) | loss: 3.103116 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,119 | mfu: 39.7% | epoch: 1 | remaining: 177s    
step 00393 (40.8%) | loss: 3.102793 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,160 | mfu: 38.8% | epoch: 1 | remaining: 177s    
step 00394 (40.9%) | loss: 3.099070 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,219 | mfu: 40.0% | epoch: 1 | remaining: 177s    
step 00395 (41.1%) | loss: 3.094100 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,834 | mfu: 39.9% | epoch: 1 | remaining: 177s    
step 00396 (41.2%) | loss: 3.088584 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,276 | mfu: 39.9% | epoch: 1 | remaining: 176s    
step 00397 (41.3%) | loss: 3.091754 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,114 | mfu: 39.6% | epoch: 1 | remaining: 176s    
step 00398 (41.4%) | loss: 3.093716 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,178 | mfu: 39.3% | epoch: 1 | remaining: 176s    
step 00399 (41.5%) | loss: 3.086098 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,738 | mfu: 39.3% | epoch: 1 | remaining: 175s    
step 00400 (41.6%) | loss: 3.084786 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,394 | mfu: 38.3% | epoch: 1 | remaining: 175s    
step 00401 (41.7%) | loss: 3.079623 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,825 | mfu: 39.4% | epoch: 1 | remaining: 175s    
step 00402 (41.8%) | loss: 3.079658 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,653 | mfu: 39.4% | epoch: 1 | remaining: 174s    
step 00403 (41.9%) | loss: 3.078294 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,303 | mfu: 39.5% | epoch: 1 | remaining: 174s    
step 00404 (42.0%) | loss: 3.077135 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,829 | mfu: 39.7% | epoch: 1 | remaining: 174s    
step 00405 (42.1%) | loss: 3.077799 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,667 | mfu: 39.5% | epoch: 1 | remaining: 173s    
step 00406 (42.2%) | loss: 3.081253 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,769 | mfu: 39.2% | epoch: 1 | remaining: 173s    
step 00407 (42.3%) | loss: 3.083390 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,733 | mfu: 39.5% | epoch: 1 | remaining: 173s    
step 00408 (42.4%) | loss: 3.076216 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,742 | mfu: 39.9% | epoch: 1 | remaining: 172s    
step 00409 (42.5%) | loss: 3.078172 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,902 | mfu: 39.3% | epoch: 1 | remaining: 172s    
step 00410 (42.7%) | loss: 3.084265 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,076 | mfu: 39.6% | epoch: 1 | remaining: 172s    
step 00411 (42.8%) | loss: 3.089772 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,010 | mfu: 40.0% | epoch: 1 | remaining: 171s    
step 00412 (42.9%) | loss: 3.087173 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,758 | mfu: 39.2% | epoch: 1 | remaining: 171s    
step 00413 (43.0%) | loss: 3.090265 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,865 | mfu: 39.8% | epoch: 1 | remaining: 171s    
step 00414 (43.1%) | loss: 3.088535 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,412 | mfu: 39.9% | epoch: 1 | remaining: 170s    
step 00415 (43.2%) | loss: 3.086197 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,536 | mfu: 39.6% | epoch: 1 | remaining: 170s    
step 00416 (43.3%) | loss: 3.087520 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,003 | mfu: 39.6% | epoch: 1 | remaining: 170s    
step 00417 (43.4%) | loss: 3.089959 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,775 | mfu: 39.4% | epoch: 1 | remaining: 169s    
step 00418 (43.5%) | loss: 3.089839 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,451 | mfu: 39.4% | epoch: 1 | remaining: 169s    
step 00419 (43.6%) | loss: 3.083195 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,548 | mfu: 39.8% | epoch: 1 | remaining: 169s    
step 00420 (43.7%) | loss: 3.081264 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,302 | mfu: 40.0% | epoch: 1 | remaining: 169s    
step 00421 (43.8%) | loss: 3.077138 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,181 | mfu: 39.7% | epoch: 1 | remaining: 168s    
step 00422 (43.9%) | loss: 3.076824 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,839 | mfu: 39.8% | epoch: 1 | remaining: 168s    
step 00423 (44.0%) | loss: 3.083526 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,320 | mfu: 39.4% | epoch: 1 | remaining: 168s    
step 00424 (44.1%) | loss: 3.084509 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,134 | mfu: 39.3% | epoch: 1 | remaining: 167s    
step 00425 (44.3%) | loss: 3.085014 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,992 | mfu: 39.6% | epoch: 1 | remaining: 167s    
step 00426 (44.4%) | loss: 3.080128 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,891 | mfu: 40.1% | epoch: 1 | remaining: 167s    
step 00427 (44.5%) | loss: 3.080290 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,798 | mfu: 39.6% | epoch: 1 | remaining: 166s    
step 00428 (44.6%) | loss: 3.077368 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,524 | mfu: 39.5% | epoch: 1 | remaining: 166s    
step 00429 (44.7%) | loss: 3.071354 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,286 | mfu: 39.9% | epoch: 1 | remaining: 166s    
step 00430 (44.8%) | loss: 3.073140 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,189 | mfu: 39.1% | epoch: 1 | remaining: 165s    
step 00431 (44.9%) | loss: 3.073310 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,239 | mfu: 39.7% | epoch: 1 | remaining: 165s    
step 00432 (45.0%) | loss: 3.072224 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,756 | mfu: 39.2% | epoch: 1 | remaining: 165s    
step 00433 (45.1%) | loss: 3.069228 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,180 | mfu: 40.2% | epoch: 1 | remaining: 164s    
step 00434 (45.2%) | loss: 3.073194 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,140 | mfu: 39.8% | epoch: 1 | remaining: 164s    
step 00435 (45.3%) | loss: 3.069091 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,523 | mfu: 39.9% | epoch: 1 | remaining: 164s    
step 00436 (45.4%) | loss: 3.071608 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,942 | mfu: 39.5% | epoch: 1 | remaining: 163s    
step 00437 (45.5%) | loss: 3.075300 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,194 | mfu: 39.9% | epoch: 1 | remaining: 163s    
step 00438 (45.6%) | loss: 3.076142 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,061 | mfu: 39.6% | epoch: 1 | remaining: 163s    
step 00439 (45.7%) | loss: 3.077140 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,490 | mfu: 40.2% | epoch: 1 | remaining: 162s    
step 00440 (45.8%) | loss: 3.075568 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,294 | mfu: 39.7% | epoch: 1 | remaining: 162s    
step 00441 (46.0%) | loss: 3.084548 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,548 | mfu: 39.7% | epoch: 1 | remaining: 162s    
step 00442 (46.1%) | loss: 3.086602 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,493 | mfu: 39.8% | epoch: 1 | remaining: 161s    
step 00443 (46.2%) | loss: 3.081081 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,150 | mfu: 39.3% | epoch: 1 | remaining: 161s    
step 00444 (46.3%) | loss: 3.084731 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,870 | mfu: 39.6% | epoch: 1 | remaining: 161s    
step 00445 (46.4%) | loss: 3.084955 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,322 | mfu: 39.9% | epoch: 1 | remaining: 161s    
step 00446 (46.5%) | loss: 3.082818 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,161 | mfu: 39.7% | epoch: 1 | remaining: 160s    
step 00447 (46.6%) | loss: 3.076331 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,849 | mfu: 39.8% | epoch: 1 | remaining: 160s    
step 00448 (46.7%) | loss: 3.075238 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,228 | mfu: 39.2% | epoch: 1 | remaining: 160s    
step 00449 (46.8%) | loss: 3.074516 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,925 | mfu: 39.5% | epoch: 1 | remaining: 159s    
step 00450 (46.9%) | loss: 3.072370 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,611 | mfu: 39.4% | epoch: 1 | remaining: 159s    
step 00451 (47.0%) | loss: 3.070094 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,484 | mfu: 40.0% | epoch: 1 | remaining: 159s    
step 00452 (47.1%) | loss: 3.064976 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,665 | mfu: 39.8% | epoch: 1 | remaining: 158s    
